,0
617,1597477.1465317565
618,1606606.1083864495
619,1612317.0771123923
620,1617862.349334002
621,1636332.4840017424
622,1628045.9416390944
623,1619899.5422563432
624,1601420.645399839
625,1614807.4524799972
626,1630195.9738931018
627,1645673.6655353943
628,1659418.837657427
629,1687735.574061282
630,1685598.8086903607
631,1693715.822046068
632,1706159.9658544853
633,1696309.46058323
634,1673104.713818194
635,1663195.0450130112
636,1666748.5503699454
637,1663910.2403447966
638,1672568.602431289
639,1663261.396342979
640,1688355.50093252
641,1692871.4697667174
642,1713079.8896208599
643,1715213.6944749919
644,1708927.2327578876
645,1698281.3484609793
646,1669170.7121863079
647,1667551.6460742152
648,1656682.816816954
649,1653367.6092141578
650,1617980.747374741
651,1625879.6059142807
652,1552082.5872911415
653,1556110.2905418577
654,1465075.7120575812
655,1530707.9376928606
656,1455323.6068134627
657,1515718.7277991741
658,1525120.8760627622
659,1555308.913260902
660,1541669.3383775048
661,1543570.498727324
662,1480255.4476151243
663,1463790.7355708876
664,1457916.0381747081
665,1499266.8789515828
666,1520188.4599842632
667,1498931.2064241737
668,1520647.954401225
669,1557445.1437922728
670,1555696.4867630464
671,1561174.3715231714
672,1542442.9864058604
673,1506431.6333779173
674,1492722.943506492
675,1530830.149281702
676,1515752.2467922557
677,1472954.978697506
678,1486203.459055535
679,1496997.918222253
680,1518482.947837959
681,1548174.2962378277
682,1560294.2471820894
683,1548048.1593767046
684,1548998.8529245788
685,1507274.0683425565
686,1451717.6309707388
687,1463554.2455336913
688,1499019.893900853
689,1518817.6029416493
690,1487439.4894702218
691,1503542.382718361
692,1464768.0844761215
693,1428215.699402015
694,1449774.1413907828
695,1470340.8434957326
696,1496454.0633470078
697,1485205.4746055717
698,1534074.707870084
699,1534410.687570795
700,1551173.7816161944
701,1545943.6173969498
702,1570732.6578939522
703,1539106.909576463
704,1561380.7066902977
705,1549020.742387111
706,1552100.0294844941
707,1587157.853797497
708,1604494.1285816391
709,1571542.3857133396
710,1594305.2060762944
711,1650248.9255278378
712,1652997.6484087496
713,1614598.3453933732
714,1572283.9406882487
715,1597402.4201251958
716,1621934.4404116203
717,1610387.930008994
718,1619172.1516874025
719,1637392.0243427632
720,1580580.7460078874
721,1592091.309671515
722,1624252.4814339934
723,1609520.9132242226
724,1610306.7344394198
725,1579557.4180164281
726,1556827.8430509584
727,1553988.2211620999
728,1526350.1862789479
729,1522202.017829359
730,1491594.8313534716
731,1490663.7745876142
732,1531147.244151154
733,1530263.1396898814
734,1599581.742751167
735,1594953.4944361425
736,1596522.7013415396
737,1608147.4810157947
738,1619253.1274019198
739,1630053.3447523538
740,1599870.7504333314
741,1624173.1775958342
742,1601514.8012077105
743,1587612.7815593313
744,1570332.5404731082
745,1572220.2404187734
746,1569851.5499526362
747,1556451.0100418446
748,1602220.6317516842
749,1599790.7472772053
750,1610910.9478095963
751,1630710.7449675826
752,1629935.7785106543
753,1610445.0281528581
754,1629120.0134980504
755,1618112.2881412033
756,1646782.7826347104
757,1647363.5391921694
758,1647402.94208563
759,1640201.045844207
760,1642549.021354461
761,1653862.2356985966
762,1658435.3101094782
763,1662230.6940582239
764,1650965.0009770726
765,1661868.0870124658
766,1681433.6942557478
767,1684547.774468156
768,1699166.40576697
769,1696408.2679387443
770,1693146.7764866513
771,1704790.5727566855
772,1697907.827651468
773,1696063.3791929476
774,1695978.4364804397
775,1702506.6416375183
776,1715891.3338351508
777,1713941.2830204784
778,1734531.2953277575
779,1731973.7611607607
780,1735535.5255341243
781,1738092.0304507317
782,1748258.6478214741
783,1737830.738823724
784,1747438.1045469458
785,1746184.9758641045
786,1734848.747236096
787,1750525.4973014537
788,1760325.3300397198
789,1761256.0955515502
790,1750754.7220092933
791,1760108.60828166
792,1764290.7520829688
793,1767488.1997864137
794,1771982.9781613662
795,1761326.4855057166
796,1775669.535861875
797,1775662.881771677
798,1770442.6611322553
799,1739773.97122814
800,1752621.4110315854
801,1765875.3820303439
802,1770176.788970988
803,1772071.2051242052
804,1805979.4494448313
805,1809618.2857826317
806,1819316.273724546
807,1816937.62590681
808,1824266.9604589215
809,1817411.877374934
810,1810553.6319273452
811,1800490.476777828
812,1805644.016680592
813,1831156.568613401
814,1824814.522861141
815,1816837.6337579733
816,1819093.7610510434
817,1825873.9233116552
818,1836787.830589877
819,1830114.1136613877
820,1808416.7751515952
821,1806080.2450879528
822,1789633.2562263284
823,1762068.0207557548
824,1771921.334554787
825,1795390.662625324
826,1772057.0257252627
827,1776208.8836528582
828,1806486.4357674439
829,1790763.9311309655
830,1782861.6585852152
831,1787392.5917694652
832,1772156.7446505716
833,1775508.924448092
834,1803271.8975525394
835,1814396.7068878892
836,1818440.5228986538
837,1811505.3814958467
838,1818991.0177856358
839,1813948.2349997023
840,1799348.32081574
841,1774041.6343393747
842,1773303.8412004902
843,1762976.5288933865
844,1749875.5174856482
845,1750620.6055408565
846,1744297.4527980713
847,1725911.736359527
848,1717966.1169600445
849,1707764.2143119823
850,1689625.3709569816
851,1677471.9054437617
852,1705313.3775203964
853,1705367.5992977233
854,1708743.1157790073
855,1715243.7779978479
856,1705985.8892024045
857,1724814.0906713263
858,1702488.3922392114
859,1701261.6637845316
860,1662238.938974508
861,1661337.4962905971
862,1667150.896376378
863,1706803.3923354403
864,1710569.786389619
865,1723526.8861036988
866,1703404.780331184
867,1721445.2384845656
868,1708202.7898554115
869,1728750.0312496908
870,1750028.0559285777
871,1749149.1937267487
872,1762429.3571048912
873,1761409.0208328757
874,1726617.8993413195
875,1736018.4305891865
876,1714392.0409877652
877,1716978.433935051
878,1727083.1317672916
879,1721463.716816619
880,1757309.4596957525
881,1759667.7832931264
882,1769415.6348155274
883,1765490.783338745
884,1750936.562181638
885,1747835.7355721707
886,1734996.8480349986
887,1728686.985014092
888,1718459.921794256
889,1744373.5092580176
890,1741930.4010392474
891,1750675.9393341043
892,1764694.9006688125
893,1770408.3930910297
894,1754660.3845931948
895,1736443.791029998
896,1724067.3782243778
897,1721786.5416837856
898,1741278.0796386483
899,1767203.4334442893
900,1770295.6916046217
901,1764917.951748228
902,1764949.0827844155
903,1754201.581912746
904,1783512.7033876346
905,1786102.5737362355
906,1792902.2478315781
907,1788806.202907514
908,1785680.0456083596
909,1790196.6907944258
910,1787914.6157866344
911,1789196.3729007698
912,1789913.528357962
913,1801664.2076949545
914,1806574.2736151703
915,1811148.8607682802
916,1800369.3570869237
917,1800548.676868865
918,1786668.4872714754
919,1800726.1024726017
920,1799543.681245696
921,1795885.340143006
922,1796835.208248595
923,1783106.3233269588
924,1795375.6237987052
925,1792169.0007671497
926,1792662.8154462636
927,1827323.7289975386
928,1833180.99726562
929,1821692.2896923027
930,1830750.6863104037
931,1836780.4459616474
932,1869273.0319224312
933,1879211.7429335474
934,1874125.0692340534
935,1874576.4838898566
936,1873170.0367732933
937,1872394.097899231
938,1868601.8277006506
939,1864266.612143897
940,1847276.2990913333
941,1836055.8799973668
942,1850876.2372157257
943,1841458.2761870322
944,1858485.706998797
945,1856516.2349295772
946,1858448.0070285343
947,1871117.8026492458
948,1869837.4652521084
949,1866400.1428203413
950,1852829.75631903
951,1839535.6782235664
952,1840131.3425463955
953,1837511.6426659848
954,1854789.4441306742
955,1874991.542381463
956,1867563.7682153254
957,1858741.9853949726
958,1828696.6159388607
959,1831778.1508282623
960,1793833.3276205803
961,1799194.5476698212
962,1799389.1454432665
963,1800656.5791658228
964,1800046.0565079032
965,1819444.9675991659
966,1795806.6078111988
967,1799501.3767369136
968,1819116.470981892
969,1772071.5528467712
970,1747553.901385941
971,1748277.8038491912
972,1745965.0576517005
973,1738958.882745865
974,1713919.0054435434
975,1708056.4835053245
976,1714909.693846978
977,1752019.3715169823
978,1749201.9050730823
979,1754952.9955288013
980,1782143.3321430478
981,1780740.4018538962
982,1768001.678733455
983,1781983.5697097883
984,1786726.4353244847
985,1786109.355548515
986,1777612.477643534
987,1771717.0923385583
988,1773394.8957744641
989,1781499.985545463
990,1788685.460421272
991,1792741.2948962068
992,1807855.3472809885
993,1802462.1528647647
994,1793477.0635329722
995,1787765.6809017332
996,1806939.9369971869
997,1833177.0003370477
998,1819892.3452099452
999,1828208.9219055013
1000,1814194.3487446746
1001,1807773.940251054
1002,1801542.969736329
1003,1799062.0726402772
1004,1777509.2576908094
1005,1802741.364255357
1006,1844306.0700863253
1007,1839306.0980574752
1008,1845104.0729831818
1009,1841320.5057768873
1010,1833542.510959069
1011,1841410.057176688
1012,1855496.0513934046
1013,1860294.126408949
1014,1857920.3982520094
1015,1854787.8901746199
1016,1863845.636444051
1017,1872006.2542352786
1018,1878746.5059087875
1019,1892249.8101143138
1020,1904272.8347309893
1021,1896064.3114749808
1022,1898845.3404907265
1023,1896851.9135293483
1024,1911280.0434224505
1025,1904701.6303133804
1026,1890801.9783259092
1027,1910649.8682407904
1028,1889136.3526476775
1029,1907557.8215061598
1030,1909871.1458784265
1031,1906337.8238779532
1032,1916078.885852128
1033,1915202.1683813273
1034,1918844.284598874
1035,1915035.8282376486
1036,1913026.1081937968
1037,1911680.507206831
1038,1919963.523290013
1039,1902589.8547771724
1040,1891438.9410860604
1041,1912753.8632660843
1042,1879393.5014093437
1043,1891980.1528777992
1044,1916177.0349384525
1045,1909103.9956532149
1046,1911855.2556141305
1047,1918151.7895470608
1048,1935711.5596895644
1049,1945004.5477900032
1050,1951216.32607464
1051,1954032.501815556
1052,1960780.5343213659
1053,1959856.9394126239
1054,1960974.8293294648
1055,1977232.3023415918
1056,1978302.7363905632
1057,1967472.4292997846
1058,1964153.4721358807
1059,1976219.9403020714
1060,1957307.5695052708
1061,1970750.771713112
1062,1962916.5447329194
1063,1973125.9798290401
1064,1968422.5141042934
1065,1974603.8783363164
1066,1967207.8659472254
1067,1979409.095999463
1068,1963939.485305381
1069,1968578.278671127
1070,1960015.0131671664
1071,1965339.1212043404
1072,1976350.4456698378
1073,1996769.167263319
1074,2006510.0484058196
1075,2003376.2743807074
1076,1964616.1407990458
1077,1981628.6954185076
1078,1955605.311647087
1079,1940325.8652700996
1080,1929217.739907882
1081,1930014.197447635
1082,1954299.8121577336
1083,1956100.8940646262
1084,1968246.8519177684
1085,1967129.3446530395
1086,1985151.6524269579
1087,1995448.840588501
1088,1971746.924996638
1089,1990453.3098829044
1090,2012272.713895899
1091,2013739.626441178
1092,2022688.2382201252
1093,2029773.7884965772
1094,2025132.1710859605
1095,2029756.06192191
1096,2024883.4666101956
1097,2043814.566669018
1098,2048463.4649329165
1099,2044875.2941056537
1100,2065318.309599362
1101,2063343.742723778
1102,2071182.4914554807
1103,2054000.6551882792
1104,2048023.7112057742
1105,2049969.830181212
1106,2063543.5864600453
1107,2055117.658823959
1108,2060619.0687309424
1109,2037745.927840851
1110,2053949.236224206
1111,2047281.1896925385
1112,2014423.574150464
1113,2021287.2542621123
1114,2052490.0280404976
1115,2056611.8678802238
1116,2034816.183959374
1117,2016152.0866957023
1118,2045015.3999926394
1119,2027130.247749924
1120,2039987.5715381627
1121,2057653.15254946
1122,2028861.7719923418
1123,1979686.6713263642
1124,1978685.428083005
1125,1956529.5404031787
1126,1969011.4501300603
1127,1979578.28064536
1128,1992839.866675361
1129,1974115.735963678
1130,1987280.5529988613
1131,1983148.939738808
1132,1991019.189031537
1133,2011995.82941558
1134,2020116.3203432818
1135,2033376.9891476673
1136,2028200.258871815
1137,2049947.660794199
1138,2056980.8747670562
1139,2060627.1201446445
1140,2052676.369436346
1141,2058558.539009265
1142,2070528.788708123
1143,2070994.1861247076
1144,2072761.6007238238
1145,2072258.3277118162
1146,2074214.6392276878
1147,2086572.387833929
1148,2086636.6996361087
1149,2081859.3624159715
1150,2081161.2770159794
1151,2074835.5057045443
1152,2095540.1845606875
1153,2099151.8895134227
1154,2100488.2105832687
1155,2078738.641427662
1156,2071948.0750544202
1157,2073789.0666516323
1158,2070683.231549337
1159,2070762.3691839043
1160,2080877.530861591
1161,2073123.9068680536
1162,2042044.138869775
1163,2038065.8656094763
1164,2029492.9874182437
1165,2030745.658159779
1166,2020780.4454058588
1167,2031832.4934119913
1168,2039018.9329948204
1169,2031415.7002218247
1170,2003422.1305046603
1171,2008519.3881047275
1172,2010986.0692374043
1173,2004457.8837707373
1174,2015213.9098003532
1175,2029328.5988527979
1176,2035475.2290123645
1177,2034927.4980528674
1178,2055509.6688100572
1179,2079562.6703809674
1180,2089397.2760658814
1181,2080810.6363251999
1182,2092494.0006640218
1183,2102438.988017025
1184,2107567.0909630232
1185,2129919.697060969
1186,2125902.9058595956
1187,2109004.5920983385
1188,2109091.5767176435
1189,2099634.7307301564
1190,2094396.8749872372
1191,2099378.419666779
1192,2078778.8227704118
1193,2059931.7896325733
1194,2067380.9205851483
1195,2057731.3078943433
1196,2041613.6402366413
1197,2050773.165226014
1198,2033919.8340283157
1199,2011296.7947283983
1200,2017278.0272556215
1201,2059211.333044184
1202,2076586.0308023023
1203,2080639.1274579081
1204,2062453.9868943377
1205,2091866.2788339355
1206,2080911.1583130793
1207,2079745.5095576842
1208,2081753.8953515284
1209,2088892.186830629
1210,2080059.9279782826
1211,2089798.233101344
1212,2090624.6666329096
1213,2090352.5501239623
1214,2104683.8679870986
1215,2096304.606673545
1216,2090528.9283681787
1217,2091823.1865598962
1218,2096192.3898520176
1219,2090790.2038323954
1220,2111539.2212593453
1221,2091777.1565973887
1222,2114136.083107056
1223,2119272.822524899
1224,2113849.444418846
1225,2121171.0649817535
1226,2125135.9822394075
1227,2131761.4318226096
1228,2133174.9939187597
1229,2136825.229971584
1230,2128421.841708297
1231,2146400.868355013
1232,2149358.996549516
1233,2149587.312843826
1234,2147927.1911081653
1235,2156573.2102220007
1236,2159487.5646110214
1237,2146695.7021675045
1238,2135868.6603126125
1239,2131042.7692537303
1240,2120816.871767828
1241,2143949.5165217198
1242,2151467.1991838496
1243,2152049.1418870254
1244,2130060.8027110244
1245,2115262.6960950335
1246,2113742.2198909367
1247,2133606.710759827
1248,2131378.7072600126
1249,2174190.530595902
1250,2178626.453658671
1251,2186557.2371040527
1252,2201545.5563575896
1253,2208796.6175906337
1254,2223678.7260838705
1255,2223842.602217779
1256,2225878.1879267795
1257,2237584.686323487
1258,2216536.0852716025
1259,2217707.344084075
1260,2212971.1864841897
1261,2222057.3758170917
1262,2210360.755058171
1263,2202281.1258696564
1264,2199115.0688189287
1265,2177484.4626912363
1266,2196463.186341628
1267,2213713.733748288
1268,2203921.60625563
1269,2205292.332267193
1270,2212339.8237948255
1271,2202911.987598678
1272,2182628.7473208094
1273,2140659.4051440926
1274,2132004.781471846
1275,2130513.4118205495
1276,2122266.116094346
1277,2137142.732096593
1278,2120697.829483087
1279,2077923.0482694686
